2.265756400847863674e+09
7.603285708875337601e+09
7.604916265699165344e+09
8.430246985415856361e+09
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
