3.746058168523730755e+09
7.498481785381382942e+09
7.498481785383709908e+09
8.383245500559422493e+09
8.383859624680400848e+09
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
1.000000000000000000e+10
